id,customer_email,film_title,rental_date,return_date,staff_id,status
3956,JOANNE.ROBERTSON@email.com,ADAPTATION HOLES,2005-07-06T21:01:51.000Z,2005-07-12T20:35:51.000Z,2,returned
3959,MIGUEL.BETANCOURT@email.com,AIRPORT POLLOCK,2005-07-06T21:07:58.000Z,2005-07-13T01:30:58.000Z,1,delayed
3964,MELISSA.KING@email.com,HARRY IDAHO,2005-07-06T21:23:02.000Z,2005-07-07T21:21:02.000Z,1,lost
3975,JULIO.NOLAND@email.com,VIRTUAL SPOILERS,2005-07-06T22:00:09.000Z,2005-07-10T00:39:09.000Z,2,lost
3519,ANTHONY.SCHWAB@email.com,VICTORY ACADEMY,2005-07-05T23:57:29.000Z,2005-07-10T20:12:29.000Z,2,delayed
3545,LEROY.BUSTAMANTE@email.com,STREETCAR INTENTIONS,2005-07-06T01:16:17.000Z,2005-07-10T23:54:17.000Z,1,lost
3598,NICOLE.PETERSON@email.com,EVOLUTION ALTER,2005-07-06T04:11:04.000Z,2005-07-09T01:03:04.000Z,2,borrowed
3609,LOUIS.LEONE@email.com,DIVINE RESURRECTION,2005-07-06T04:36:22.000Z,2005-07-10T04:55:22.000Z,1,delayed
3614,BRETT.CORNWELL@email.com,CRANES RESERVOIR,2005-07-06T04:46:05.000Z,2005-07-11T00:24:05.000Z,2,lost
3616,JOHNNIE.CHISHOLM@email.com,CAROL TEXAS,2005-07-06T04:52:13.000Z,2005-07-10T09:24:13.000Z,1,borrowed
3620,BONNIE.HUGHES@email.com,GO PURPLE,2005-07-06T05:01:50.000Z,2005-07-08T04:04:50.000Z,1,lost
3645,MARCIA.DEAN@email.com,ROOTS REMEMBER,2005-07-06T06:22:09.000Z,2005-07-10T10:45:09.000Z,1,returned
3652,GABRIEL.HARDER@email.com,EFFECT GLADIATOR,2005-07-06T06:44:30.000Z,2005-07-08T03:41:30.000Z,1,lost
3686,ALLAN.CORNISH@email.com,BLUES INSTINCT,2005-07-06T08:37:50.000Z,2005-07-09T09:15:50.000Z,2,lost
3695,MARIO.CHEATHAM@email.com,NEMO CAMPUS,2005-07-06T09:02:08.000Z,2005-07-09T14:43:08.000Z,1,delayed
3697,RENEE.LANE@email.com,EASY GLADIATOR,2005-07-06T09:07:22.000Z,2005-07-13T13:04:22.000Z,2,borrowed
3703,LEE.HAWKS@email.com,VACATION BOONDOCK,2005-07-06T09:15:26.000Z,2005-07-13T12:00:26.000Z,1,delayed
3740,OLGA.JIMENEZ@email.com,HANKY OCTOBER,2005-07-06T10:55:35.000Z,2005-07-14T08:44:35.000Z,2,lost
3755,LUIS.YANEZ@email.com,POSEIDON FOREVER,2005-07-06T11:37:16.000Z,2005-07-13T06:22:16.000Z,1,returned
3776,BILLIE.HORTON@email.com,WARDROBE PHANTOM,2005-07-06T12:31:37.000Z,2005-07-10T09:53:37.000Z,2,lost
3792,MARK.RINEHART@email.com,MINORITY KISS,2005-07-06T13:26:38.000Z,2005-07-11T15:34:38.000Z,1,borrowed
3806,MICHELE.GRANT@email.com,SECRETARY ROUGE,2005-07-06T14:09:41.000Z,2005-07-14T08:14:41.000Z,2,lost
3822,HEIDI.LARSON@email.com,EVERYONE CRAFT,2005-07-06T14:41:15.000Z,2005-07-07T15:41:15.000Z,1,delayed
3824,FLORENCE.WOODS@email.com,PITY BOUND,2005-07-06T14:43:15.000Z,2005-07-13T15:05:15.000Z,2,delayed
3852,CHESTER.BENNER@email.com,RINGS HEARTBREAKERS,2005-07-06T15:57:49.000Z,2005-07-11T16:11:49.000Z,1,borrowed
3907,TOM.MILNER@email.com,MAIDEN HOME,2005-07-06T18:39:14.000Z,2005-07-11T16:45:14.000Z,1,borrowed
3910,CAROLINE.BOWMAN@email.com,ILLUSION AMELIE,2005-07-06T19:05:18.000Z,2005-07-10T17:51:18.000Z,1,borrowed
3915,CATHY.SPENCER@email.com,ANGELS LIFE,2005-07-06T19:16:46.000Z,2005-07-10T16:24:46.000Z,1,delayed
3920,KEVIN.SCHULER@email.com,FROST HEAD,2005-07-06T19:26:40.000Z,2005-07-15T14:00:40.000Z,2,lost
3925,HERBERT.KRUGER@email.com,MINORITY KISS,2005-07-06T19:41:44.000Z,2005-07-15T20:05:44.000Z,2,lost
3932,SAM.MCDUFFIE@email.com,WASH HEAVENLY,2005-07-06T20:06:17.000Z,2005-07-07T18:25:17.000Z,2,delayed
3503,OSCAR.AQUINO@email.com,OUTBREAK DIVINE,2005-07-05T23:17:24.000Z,2005-07-08T02:47:24.000Z,1,borrowed
3531,LORRAINE.STEPHENS@email.com,HEAVYWEIGHTS BEAST,2005-07-06T00:24:08.000Z,2005-07-11T21:00:08.000Z,2,returned
3542,RENE.MCALISTER@email.com,WARLOCK WEREWOLF,2005-07-06T00:51:42.000Z,2005-07-11T02:29:42.000Z,1,delayed
3603,SCOTT.SHELLEY@email.com,LOST BIRD,2005-07-06T04:25:03.000Z,2005-07-12T07:14:03.000Z,1,delayed
3613,ERIC.ROBERT@email.com,SPICE SORORITY,2005-07-06T04:45:53.000Z,2005-07-07T09:02:53.000Z,1,borrowed
3615,JOYCE.EDWARDS@email.com,CLEOPATRA DEVIL,2005-07-06T04:47:47.000Z,2005-07-11T04:01:47.000Z,1,lost
3625,ANNETTE.OLSON@email.com,DRAGONFLY STRANGERS,2005-07-06T05:12:52.000Z,2005-07-12T06:37:52.000Z,1,borrowed
3638,TOM.MILNER@email.com,ATLANTIS CAUSE,2005-07-06T06:08:17.000Z,2005-07-13T11:30:17.000Z,1,delayed
3649,KIMBERLY.LEE@email.com,SECRETS PARADISE,2005-07-06T06:32:42.000Z,2005-07-12T08:37:42.000Z,1,lost
3687,GERTRUDE.CASTILLO@email.com,HUSTLER PARTY,2005-07-06T08:38:33.000Z,2005-07-14T06:50:33.000Z,1,borrowed
3693,JULIO.NOLAND@email.com,PANTHER REDS,2005-07-06T08:56:09.000Z,2005-07-15T05:50:09.000Z,2,lost
3728,ERIKA.PENA@email.com,HALF OUTFIELD,2005-07-06T10:29:00.000Z,2005-07-11T05:28:00.000Z,1,borrowed
3730,TERRY.GRISSOM@email.com,GO PURPLE,2005-07-06T10:31:24.000Z,2005-07-15T05:53:24.000Z,1,returned
3749,BEATRICE.ARNOLD@email.com,FREDDY STORM,2005-07-06T11:18:03.000Z,2005-07-11T06:25:03.000Z,1,lost
3754,LOUISE.JENKINS@email.com,TELEMARK HEARTBREAKERS,2005-07-06T11:35:44.000Z,2005-07-08T15:28:44.000Z,1,delayed
3780,EMILY.DIAZ@email.com,EARRING INSTINCT,2005-07-06T12:52:02.000Z,2005-07-15T07:41:02.000Z,2,returned
3782,ANDRE.RAPP@email.com,ROCKETEER MOTHER,2005-07-06T12:57:03.000Z,2005-07-09T10:13:03.000Z,2,lost
3797,JEREMY.HURTADO@email.com,DISCIPLE MOTHER,2005-07-06T13:54:52.000Z,2005-07-10T08:50:52.000Z,2,borrowed
3809,SAMUEL.MARLOW@email.com,OSCAR GOLD,2005-07-06T14:16:37.000Z,2005-07-09T13:45:37.000Z,1,borrowed
3859,MAX.PITT@email.com,MARRIED GO,2005-07-06T16:18:15.000Z,2005-07-09T15:48:15.000Z,1,lost
3860,FRANKLIN.TROUTMAN@email.com,ANYTHING SAVANNAH,2005-07-06T16:20:24.000Z,2005-07-09T21:33:24.000Z,1,borrowed
3869,IDA.ANDREWS@email.com,MANCHURIAN CURTAIN,2005-07-06T16:56:46.000Z,2005-07-10T19:44:46.000Z,1,lost
3891,MAX.PITT@email.com,QUEEN LUKE,2005-07-06T17:58:25.000Z,2005-07-09T22:20:25.000Z,2,returned
3899,CLYDE.TOBIAS@email.com,TALENTED HOMICIDE,2005-07-06T18:12:40.000Z,2005-07-13T22:41:40.000Z,1,lost
3914,JILL.HAWKINS@email.com,TIMBERLAND SKY,2005-07-06T19:11:10.000Z,2005-07-14T13:42:10.000Z,2,delayed
3921,JAMIE.WAUGH@email.com,DARLING BREAKING,2005-07-06T19:29:48.000Z,2005-07-14T00:44:48.000Z,1,lost
3922,GORDON.ALLARD@email.com,NOVOCAINE FLIGHT,2005-07-06T19:32:27.000Z,2005-07-14T18:00:27.000Z,1,returned
3937,STACEY.MONTGOMERY@email.com,IMAGE PRINCESS,2005-07-06T20:15:38.000Z,2005-07-14T23:01:38.000Z,2,borrowed
3940,VICTORIA.GIBSON@email.com,FORREST SONS,2005-07-06T20:16:59.000Z,2005-07-07T18:17:59.000Z,2,delayed
3943,CASEY.MENA@email.com,HANDICAP BOONDOCK,2005-07-06T20:22:17.000Z,2005-07-07T20:26:17.000Z,1,lost
3946,KAREN.JACKSON@email.com,BERETS AGENT,2005-07-06T20:39:24.000Z,2005-07-11T15:10:24.000Z,1,returned
3965,LYDIA.BURKE@email.com,NORTH TEQUILA,2005-07-06T21:36:20.000Z,2005-07-09T16:45:20.000Z,1,returned
3987,LEAH.CURTIS@email.com,PITTSBURGH HUNCHBACK,2005-07-06T22:28:24.000Z,2005-07-14T23:52:24.000Z,1,returned
3522,WESLEY.BULL@email.com,WORDS HUNTER,2005-07-06T00:00:21.000Z,2005-07-11T00:18:21.000Z,1,delayed
3537,ZACHARY.HITE@email.com,TUXEDO MILE,2005-07-06T00:36:53.000Z,2005-07-13T06:01:53.000Z,2,delayed
3544,WENDY.HARRISON@email.com,PIRATES ROXANNE,2005-07-06T01:06:32.000Z,2005-07-09T03:35:32.000Z,2,lost
3555,CLINTON.BUFORD@email.com,CROOKED FROGMEN,2005-07-06T01:45:35.000Z,2005-07-10T06:17:35.000Z,1,lost
3564,LUIS.YANEZ@email.com,DORADO NOTTING,2005-07-06T02:02:13.000Z,2005-07-13T00:41:13.000Z,2,lost
3575,JOYCE.EDWARDS@email.com,RAGE GAMES,2005-07-06T02:36:19.000Z,2005-07-08T05:21:19.000Z,1,returned
3597,VIRGINIA.GREEN@email.com,TIGHTS DAWN,2005-07-06T04:03:59.000Z,2005-07-13T05:49:59.000Z,2,returned
3633,PAULA.BRYANT@email.com,PAJAMA JAWBREAKER,2005-07-06T05:43:26.000Z,2005-07-10T03:54:26.000Z,1,delayed
3665,CRYSTAL.FORD@email.com,DANCES NONE,2005-07-06T07:23:08.000Z,2005-07-13T12:38:08.000Z,2,borrowed
3666,RYAN.SALISBURY@email.com,TRUMAN CRAZY,2005-07-06T07:27:43.000Z,2005-07-09T06:37:43.000Z,2,borrowed
3673,BONNIE.HUGHES@email.com,HAPPINESS UNITED,2005-07-06T08:02:09.000Z,2005-07-15T05:45:09.000Z,2,borrowed
3696,GILBERT.SLEDGE@email.com,RANDOM GO,2005-07-06T09:04:55.000Z,2005-07-11T14:58:55.000Z,2,borrowed
3699,PATSY.DAVIDSON@email.com,BOUND CHEAPER,2005-07-06T09:11:25.000Z,2005-07-14T04:18:25.000Z,1,returned
3724,TIM.CARY@email.com,SHOOTIST SUPERFLY,2005-07-06T10:12:48.000Z,2005-07-14T13:41:48.000Z,1,delayed
3733,KIRK.STCLAIR@email.com,RAGING AIRPLANE,2005-07-06T10:33:55.000Z,2005-07-09T09:08:55.000Z,2,delayed
3734,PAMELA.BAKER@email.com,ZOOLANDER FICTION,2005-07-06T10:40:27.000Z,2005-07-14T11:08:27.000Z,1,delayed
3737,MIKE.WAY@email.com,ANALYZE HOOSIERS,2005-07-06T10:45:53.000Z,2005-07-13T14:27:53.000Z,1,returned
3761,JEROME.KENYON@email.com,VELVET TERMINATOR,2005-07-06T11:52:44.000Z,2005-07-08T16:22:44.000Z,1,lost
3774,ALEXANDER.FENNELL@email.com,TELEMARK HEARTBREAKERS,2005-07-06T12:25:07.000Z,2005-07-15T11:56:07.000Z,2,returned
3783,TODD.TAN@email.com,LAWLESS VISION,2005-07-06T12:57:31.000Z,2005-07-14T09:44:31.000Z,2,returned
3796,ALLISON.STANLEY@email.com,GLASS DYING,2005-07-06T13:45:22.000Z,2005-07-07T10:01:22.000Z,2,lost
3802,LOIS.BUTLER@email.com,DETECTIVE VISION,2005-07-06T14:06:09.000Z,2005-07-08T08:33:09.000Z,2,returned
3805,JEFF.EAST@email.com,GRAFFITI LOVE,2005-07-06T14:08:42.000Z,2005-07-07T13:34:42.000Z,1,borrowed
3817,MARGIE.WADE@email.com,OSCAR GOLD,2005-07-06T14:31:45.000Z,2005-07-11T16:11:45.000Z,1,lost
3833,JEFFERY.PINSON@email.com,RACER EGG,2005-07-06T15:18:28.000Z,2005-07-14T19:09:28.000Z,2,delayed
3837,CHRISTOPHER.GRECO@email.com,PRESIDENT BANG,2005-07-06T15:27:43.000Z,2005-07-07T17:02:43.000Z,1,returned
3839,GEORGIA.JACOBS@email.com,RACER EGG,2005-07-06T15:30:30.000Z,2005-07-11T18:00:30.000Z,1,delayed
3843,JOAN.COOPER@email.com,STATE WASTELAND,2005-07-06T15:35:40.000Z,2005-07-07T17:29:40.000Z,1,borrowed
3846,BONNIE.HUGHES@email.com,NETWORK PEAK,2005-07-06T15:43:10.000Z,2005-07-14T10:09:10.000Z,2,lost
3856,GENE.SANBORN@email.com,PIANIST OUTFIELD,2005-07-06T16:04:46.000Z,2005-07-14T18:23:46.000Z,2,returned
3871,ERIC.ROBERT@email.com,PITY BOUND,2005-07-06T16:58:51.000Z,2005-07-15T21:18:51.000Z,2,returned
3873,CHRIS.BROTHERS@email.com,TRACY CIDER,2005-07-06T17:03:16.000Z,2005-07-15T22:58:16.000Z,2,delayed
3878,PHILLIP.HOLM@email.com,TARZAN VIDEOTAPE,2005-07-06T17:27:09.000Z,2005-07-15T19:13:09.000Z,2,returned
3880,EDGAR.RHOADS@email.com,ALABAMA DEVIL,2005-07-06T17:32:49.000Z,2005-07-07T19:46:49.000Z,2,borrowed
3887,DARRYL.ASHCRAFT@email.com,GOODFELLAS SALUTE,2005-07-06T17:46:34.000Z,2005-07-07T12:15:34.000Z,1,lost
3888,ALLEN.BUTTERFIELD@email.com,HOLLYWOOD ANONYMOUS,2005-07-06T17:54:20.000Z,2005-07-12T16:13:20.000Z,2,returned
3906,MAE.FLETCHER@email.com,FANTASY TROOPERS,2005-07-06T18:35:55.000Z,2005-07-15T21:35:55.000Z,1,lost
3912,MICHELE.GRANT@email.com,LOUISIANA HARRY,2005-07-06T19:10:03.000Z,2005-07-08T17:39:03.000Z,2,borrowed
3936,CARRIE.PORTER@email.com,UNITED PILOT,2005-07-06T20:15:03.000Z,2005-07-08T16:45:03.000Z,2,lost
3938,PETER.MENARD@email.com,HORROR REIGN,2005-07-06T20:15:45.000Z,2005-07-13T19:02:45.000Z,2,lost
3944,TROY.QUIGLEY@email.com,TURN STAR,2005-07-06T20:34:11.000Z,2005-07-08T22:46:11.000Z,2,returned
3947,GARY.COY@email.com,TRIP NEWTON,2005-07-06T20:42:21.000Z,2005-07-08T18:37:21.000Z,1,borrowed
3974,BRIAN.WYMAN@email.com,VALLEY PACKER,2005-07-06T21:59:16.000Z,2005-07-11T21:30:16.000Z,1,returned
3994,HECTOR.POINDEXTER@email.com,CURTAIN VIDEOTAPE,2005-07-06T22:39:01.000Z,2005-07-13T23:33:01.000Z,1,borrowed
3997,JULIE.SANCHEZ@email.com,STORY SIDE,2005-07-06T22:46:52.000Z,2005-07-14T04:39:52.000Z,2,lost
3530,REGINA.BERRY@email.com,WORST BANGER,2005-07-06T00:22:45.000Z,2005-07-10T02:23:45.000Z,1,borrowed
3548,SANDRA.MARTIN@email.com,WOMEN DORADO,2005-07-06T01:23:39.000Z,2005-07-08T06:53:39.000Z,2,returned
3558,ISAAC.OGLESBY@email.com,GREATEST NORTH,2005-07-06T01:49:06.000Z,2005-07-15T00:38:06.000Z,2,lost
3584,GERTRUDE.CASTILLO@email.com,BLANKET BEVERLY,2005-07-06T03:16:43.000Z,2005-07-13T06:08:43.000Z,1,borrowed
3590,FELICIA.SUTTON@email.com,FORRESTER COMANCHEROS,2005-07-06T03:35:12.000Z,2005-07-10T04:14:12.000Z,2,delayed
3626,JERRY.JORDON@email.com,GARDEN ISLAND,2005-07-06T05:15:35.000Z,2005-07-10T09:18:35.000Z,2,borrowed
3647,LUCILLE.HOLMES@email.com,SOUTH WAIT,2005-07-06T06:29:17.000Z,2005-07-13T07:32:17.000Z,1,returned
3664,CLAUDE.HERZOG@email.com,ROCKETEER MOTHER,2005-07-06T07:15:57.000Z,2005-07-08T05:11:57.000Z,1,borrowed
3669,DARRYL.ASHCRAFT@email.com,ENOUGH RAGING,2005-07-06T07:38:29.000Z,2005-07-10T04:28:29.000Z,1,lost
3690,RICKY.SHELBY@email.com,WATCH TRACY,2005-07-06T08:46:03.000Z,2005-07-07T11:12:03.000Z,1,returned
3738,KELLY.KNOTT@email.com,CASUALTIES ENCINO,2005-07-06T10:50:57.000Z,2005-07-09T07:07:57.000Z,1,returned
3739,DARLENE.ROSE@email.com,VIRGINIAN PLUTO,2005-07-06T10:54:18.000Z,2005-07-09T09:48:18.000Z,1,lost
3750,GLADYS.HAMILTON@email.com,LOLITA WORLD,2005-07-06T11:19:28.000Z,2005-07-14T12:16:28.000Z,2,lost
3758,ANN.EVANS@email.com,MAGNOLIA FORRESTER,2005-07-06T11:43:11.000Z,2005-07-14T11:52:11.000Z,2,borrowed
3767,ANDY.VANHORN@email.com,DANCES NONE,2005-07-06T12:07:27.000Z,2005-07-08T17:48:27.000Z,1,delayed
3791,TOM.MILNER@email.com,RUNAWAY TENENBAUMS,2005-07-06T13:24:56.000Z,2005-07-14T10:06:56.000Z,2,lost
3815,GREG.ROBINS@email.com,TELEGRAPH VOYAGE,2005-07-06T14:26:36.000Z,2005-07-11T16:07:36.000Z,2,delayed
3840,TIM.CARY@email.com,WARDROBE PHANTOM,2005-07-06T15:30:59.000Z,2005-07-15T21:08:59.000Z,2,returned
3870,NANCY.THOMAS@email.com,ROCK INSTINCT,2005-07-06T16:57:54.000Z,2005-07-13T11:30:54.000Z,1,returned
3929,CALVIN.MARTEL@email.com,EFFECT GLADIATOR,2005-07-06T19:52:39.000Z,2005-07-11T23:27:39.000Z,2,lost
3945,JACQUELINE.LONG@email.com,COLDBLOODED DARLING,2005-07-06T20:35:00.000Z,2005-07-07T23:31:00.000Z,2,delayed
3949,SUZANNE.NICHOLS@email.com,GROOVE FICTION,2005-07-06T20:46:36.000Z,2005-07-11T02:18:36.000Z,1,returned
3978,DOUGLAS.GRAF@email.com,VIRTUAL SPOILERS,2005-07-06T22:04:33.000Z,2005-07-10T16:45:33.000Z,2,lost
3981,AARON.SELBY@email.com,CORE SUIT,2005-07-06T22:12:12.000Z,2005-07-13T00:47:12.000Z,2,returned
3995,MARJORIE.TUCKER@email.com,SUSPECTS QUILLS,2005-07-06T22:43:03.000Z,2005-07-13T03:13:03.000Z,2,returned
3529,JUAN.FRALEY@email.com,VICTORY ACADEMY,2005-07-06T00:15:26.000Z,2005-07-07T03:28:26.000Z,1,borrowed
3535,ROSE.HOWARD@email.com,TURN STAR,2005-07-06T00:32:46.000Z,2005-07-11T02:15:46.000Z,1,delayed
3552,MINNIE.ROMERO@email.com,DORADO NOTTING,2005-07-06T01:34:09.000Z,2005-07-12T04:31:09.000Z,1,lost
3561,GEORGIA.JACOBS@email.com,BACKLASH UNDEFEATED,2005-07-06T01:54:33.000Z,2005-07-14T06:44:33.000Z,2,lost
3583,JULIAN.VEST@email.com,ATTRACTION NEWTON,2005-07-06T03:10:43.000Z,2005-07-14T21:17:43.000Z,2,lost
3617,ETHEL.WEBB@email.com,EXPENDABLE STALLION,2005-07-06T04:58:06.000Z,2005-07-13T01:10:06.000Z,1,lost
3621,DOLORES.WAGNER@email.com,POLISH BROOKLYN,2005-07-06T05:03:55.000Z,2005-07-11T08:25:55.000Z,2,borrowed
3630,CRYSTAL.FORD@email.com,LOUISIANA HARRY,2005-07-06T05:27:15.000Z,2005-07-12T09:36:15.000Z,1,returned
3641,RACHEL.BARNES@email.com,STAMPEDE DISTURBING,2005-07-06T06:17:09.000Z,2005-07-11T06:25:09.000Z,1,delayed
3653,ELEANOR.HUNT@email.com,MAJESTIC FLOATS,2005-07-06T06:45:13.000Z,2005-07-10T10:51:13.000Z,2,lost
3663,CASEY.MENA@email.com,MINE TITANS,2005-07-06T07:15:47.000Z,2005-07-07T07:57:47.000Z,1,delayed
3668,FRANKLIN.TROUTMAN@email.com,BEAST HUNCHBACK,2005-07-06T07:36:48.000Z,2005-07-10T10:31:48.000Z,1,returned
3675,JENNY.CASTRO@email.com,SINNERS ATLANTIS,2005-07-06T08:09:19.000Z,2005-07-12T07:51:19.000Z,1,returned
3704,MATTHEW.MAHAN@email.com,MONEY HAROLD,2005-07-06T09:16:45.000Z,2005-07-13T11:44:45.000Z,2,returned
3705,MELINDA.FERNANDEZ@email.com,ALASKA PHANTOM,2005-07-06T09:17:59.000Z,2005-07-10T14:31:59.000Z,1,borrowed
3707,BETTY.WHITE@email.com,DONNIE ALLEY,2005-07-06T09:21:49.000Z,2005-07-12T04:14:49.000Z,2,lost
3708,VICKI.FIELDS@email.com,INCH JET,2005-07-06T09:23:27.000Z,2005-07-14T08:26:27.000Z,1,returned
3711,TAMMY.SANDERS@email.com,HIGHBALL POTTER,2005-07-06T09:46:15.000Z,2005-07-07T08:25:15.000Z,2,borrowed
3723,RUBEN.GEARY@email.com,WYOMING STORM,2005-07-06T10:12:02.000Z,2005-07-14T15:45:02.000Z,2,returned
3744,BEN.EASTER@email.com,ROBBERS JOON,2005-07-06T11:10:02.000Z,2005-07-08T10:49:02.000Z,2,delayed
3745,DOLORES.WAGNER@email.com,FORWARD TEMPLE,2005-07-06T11:10:32.000Z,2005-07-12T14:20:32.000Z,1,returned
3765,KURT.EMMONS@email.com,HALL CASSIDY,2005-07-06T12:01:47.000Z,2005-07-09T06:10:47.000Z,1,delayed
3775,JOHN.FARNSWORTH@email.com,SLIPPER FIDELITY,2005-07-06T12:27:33.000Z,2005-07-09T09:27:33.000Z,1,lost
3787,DUSTIN.GILLETTE@email.com,BEHAVIOR RUNAWAY,2005-07-06T13:02:01.000Z,2005-07-09T18:09:01.000Z,2,borrowed
3790,DOROTHY.TAYLOR@email.com,GRADUATE LORD,2005-07-06T13:13:45.000Z,2005-07-14T12:35:45.000Z,1,returned
3800,ROBIN.HAYES@email.com,SWEET BROTHERHOOD,2005-07-06T14:01:27.000Z,2005-07-15T10:12:27.000Z,2,delayed
3804,ELLEN.SIMPSON@email.com,CANDLES GRAPES,2005-07-06T14:08:08.000Z,2005-07-15T13:01:08.000Z,2,returned
3828,GENE.SANBORN@email.com,WOLVES DESIRE,2005-07-06T14:57:30.000Z,2005-07-10T11:17:30.000Z,2,lost
3844,DANA.HART@email.com,NECKLACE OUTBREAK,2005-07-06T15:37:58.000Z,2005-07-09T18:54:58.000Z,2,delayed
3845,CYNTHIA.YOUNG@email.com,WOLVES DESIRE,2005-07-06T15:38:14.000Z,2005-07-09T13:59:14.000Z,2,delayed
3848,MELANIE.ARMSTRONG@email.com,OPERATION OPERATION,2005-07-06T15:47:32.000Z,2005-07-14T14:00:32.000Z,1,lost
3876,DAISY.BATES@email.com,TELEGRAPH VOYAGE,2005-07-06T17:21:13.000Z,2005-07-14T15:57:13.000Z,2,delayed
3879,ANDREA.HENDERSON@email.com,FANTASIA PARK,2005-07-06T17:31:20.000Z,2005-07-09T18:03:20.000Z,2,lost
3886,JOSE.ANDREW@email.com,LEGEND JEDI,2005-07-06T17:44:24.000Z,2005-07-08T14:11:24.000Z,1,lost
3893,JUAN.FRALEY@email.com,ENEMY ODDS,2005-07-06T17:59:31.000Z,2005-07-12T18:21:31.000Z,1,delayed
3895,SALVADOR.TEEL@email.com,ANYTHING SAVANNAH,2005-07-06T18:04:24.000Z,2005-07-15T16:48:24.000Z,2,lost
3900,CARRIE.PORTER@email.com,FOREVER CANDIDATE,2005-07-06T18:21:28.000Z,2005-07-15T20:06:28.000Z,2,lost
3902,LAURIE.LAWRENCE@email.com,NORTHWEST POLISH,2005-07-06T18:25:18.000Z,2005-07-10T16:42:18.000Z,2,delayed
3939,VALERIE.BLACK@email.com,SHOW LORD,2005-07-06T20:16:32.000Z,2005-07-11T02:12:32.000Z,2,borrowed
3948,GERALDINE.PERKINS@email.com,JINGLE SAGEBRUSH,2005-07-06T20:45:53.000Z,2005-07-08T18:24:53.000Z,2,returned
3953,PHILLIP.HOLM@email.com,STONE FIRE,2005-07-06T20:54:55.000Z,2005-07-09T17:52:55.000Z,1,borrowed
3971,JORGE.OLIVARES@email.com,WATERSHIP FRONTIER,2005-07-06T21:50:40.000Z,2005-07-08T00:02:40.000Z,1,returned
3972,WADE.DELVALLE@email.com,HEAVYWEIGHTS BEAST,2005-07-06T21:53:57.000Z,2005-07-11T00:32:57.000Z,1,borrowed
3990,JIMMIE.EGGLESTON@email.com,HOUSE DYNAMITE,2005-07-06T22:32:44.000Z,2005-07-14T00:35:44.000Z,2,returned
3998,CASEY.MENA@email.com,EGYPT TENENBAUMS,2005-07-06T22:49:20.000Z,2005-07-12T19:39:20.000Z,1,lost
3550,HELEN.HARRIS@email.com,LOLA AGENT,2005-07-06T01:29:21.000Z,2005-07-13T04:26:21.000Z,2,returned
3559,VERNON.CHAPA@email.com,JAWS HARRY,2005-07-06T01:49:42.000Z,2005-07-12T03:44:42.000Z,1,lost
3567,TERRY.GRISSOM@email.com,AGENT TRUMAN,2005-07-06T02:09:36.000Z,2005-07-12T01:15:36.000Z,1,lost
3572,SONIA.GREGORY@email.com,HIGHBALL POTTER,2005-07-06T02:33:23.000Z,2005-07-08T06:54:23.000Z,1,borrowed
3579,CLYDE.TOBIAS@email.com,REUNION WITCHES,2005-07-06T02:47:47.000Z,2005-07-08T01:16:47.000Z,2,lost
3587,TIFFANY.JORDAN@email.com,BROTHERHOOD BLANKET,2005-07-06T03:27:52.000Z,2005-07-13T07:19:52.000Z,1,delayed
3595,TINA.SIMMONS@email.com,FIDELITY DEVIL,2005-07-06T03:59:49.000Z,2005-07-15T05:26:49.000Z,2,returned
3600,CHESTER.BENNER@email.com,MOVIE SHAKESPEARE,2005-07-06T04:19:42.000Z,2005-07-10T23:34:42.000Z,2,returned
3611,JACQUELINE.LONG@email.com,WOMEN DORADO,2005-07-06T04:37:18.000Z,2005-07-10T04:14:18.000Z,1,returned
3631,FRANCES.PARKER@email.com,THIEF PELICAN,2005-07-06T05:36:53.000Z,2005-07-07T09:32:53.000Z,1,lost
3670,NINA.SOTO@email.com,USUAL UNTOUCHABLES,2005-07-06T07:56:43.000Z,2005-07-11T08:11:43.000Z,1,delayed
3700,THERESA.WATSON@email.com,BIRDCAGE CASPER,2005-07-06T09:12:19.000Z,2005-07-07T13:21:19.000Z,2,returned
3706,ESTHER.CRAWFORD@email.com,CHRISTMAS MOONSHINE,2005-07-06T09:18:01.000Z,2005-07-09T08:07:01.000Z,2,lost
3714,BRANDY.GRAVES@email.com,HORN WORKING,2005-07-06T09:51:28.000Z,2005-07-09T12:57:28.000Z,2,lost
3715,ALLISON.STANLEY@email.com,WIFE TURN,2005-07-06T09:51:48.000Z,2005-07-11T05:08:48.000Z,1,lost
3716,TINA.SIMMONS@email.com,REDEMPTION COMFORTS,2005-07-06T09:52:32.000Z,2005-07-14T07:45:32.000Z,2,lost
3748,RACHEL.BARNES@email.com,ORANGE GRAPES,2005-07-06T11:11:22.000Z,2005-07-12T06:22:22.000Z,1,delayed
3752,JACKIE.LYNCH@email.com,YENTL IDAHO,2005-07-06T11:30:12.000Z,2005-07-13T11:13:12.000Z,1,returned
3799,VICKIE.BREWER@email.com,WORKING MICROCOSMOS,2005-07-06T14:00:14.000Z,2005-07-10T14:39:14.000Z,1,borrowed
3810,RAMONA.HALE@email.com,BIRDCAGE CASPER,2005-07-06T14:18:44.000Z,2005-07-12T08:52:44.000Z,2,borrowed
